name,종별코드명,doctors,lon,lat
가산디지털내과의원,의원,1,126.8806788,37.4807624
가산면보건지소,보건지소,2,128.5390508,36.0844037
가산보건지소,보건지소,0,127.186376,37.8487077
가산보건진료소,보건진료소,0,127.5167615,37.2418473
가산보건진료소,보건진료소,0,128.299277,36.3291288
가산보건진료소,보건진료소,0,128.7023273,35.5316904
가산본튼튼의원,의원,5,126.8837813,37.4814002
가산성모정신건강의학과의원,의원,3,126.8815811,37.4819131
가산시그니처정형외과의원,의원,2,126.8794219,37.480953
가산안과의원,의원,1,126.8826362,37.4799665
가산연세의원,의원,1,126.8815811,37.4819131
가산연합의원,의원,1,126.8815811,37.4819131
가산제일의원,의원,1,127.1903468,37.8475007
가산퍼스트정형외과의원,의원,4,126.8850987,37.4806948
가수원이비인후과의원,의원,1,127.3522323,36.3053459
가슴뛰는내과의원,의원,2,126.8491774,35.1461734
가슴속사랑내과의원,의원,2,128.8679305,35.2607255
가슴튼튼내과의원,의원,2,126.8234384,35.1918146
가슴편한내과의원,의원,2,127.0426534,37.5101956
가시보건진료소,보건진료소,0,126.7712526,33.3541025
가암성형외과의원,의원,1,127.027446,37.5244277
가암염원석성형외과의원,의원,1,127.0271419,37.5254936
가야곡보건지소,보건지소,0,127.1587979,36.1368074
가야내과의원,의원,3,126.9897944,37.4931756
가야성모안과의원,의원,1,126.9897944,37.4931756
가야성모의원,의원,1,126.9923029,37.4891638
가야성모정형외과의원,의원,1,126.9897944,37.4931756
가야성모피부과의원,의원,1,126.9897944,37.4931756
가야소아청소년과의원,의원,1,126.9897944,37.4931756
가야신경정신과의원,의원,1,129.004055,35.1500801
가야연합의원,의원,1,128.1382217,35.7615042
가야요양병원,요양병원,5,127.1505959,36.7989313
가야우리아동의원,의원,1,129.0396056,35.1560463
가야이요양병원,요양병원,4,128.3040306,35.9330786
가야자모의원,의원,1,128.0911091,35.1780008
가야제일의원,의원,1,129.0244173,35.1509112
가양동서연합의원,의원,1,127.447758,36.3492082
가양메트로정형외과의원,의원,3,126.8532854,37.5616037
가양바른성모정형외과의원,의원,2,126.8547379,37.5595837
가양산부인과의원,의원,1,127.4462831,36.3454341
가양삼성정형외과의원,의원,3,126.8544711,37.5610697
가양성모내과의원,의원,3,126.8547379,37.5595837
가양성모의원,의원,1,127.4478628,36.3422648
가얼손기학성형외과의원,의원,2,126.7232945,37.4930202
가연관악산부인과의원,의원,5,126.9539797,37.4804451
가오아이소아청소년과의원,의원,1,127.456147,36.3061987
가오정형외과의원,의원,1,127.456713,36.3064929
가오푸른정신건강의학과의원,의원,1,127.456713,36.3064929
가오플러스산부인과의원,의원,4,127.4560317,36.3066737
가온내과의원,의원,2,126.8090412,37.3688669
가온내과의원,의원,3,128.703039,35.2054143
가온마취통증의학과의원,의원,1,127.1496658,37.4841694
가온미의원,의원,1,129.0252799,35.0999237
가온산부인과의원,의원,1,126.6826066,37.65416
가온산부인과의원,의원,1,,
가온삼성가정의학과의원,의원,1,126.7531823,37.7236492
가온삼성비뇨의학과의원,의원,1,127.0227221,37.5476208
가온요양병원,요양병원,6,126.7078003,37.453577
가온유외과의원,의원,1,126.8261369,37.5592737
가온의료소비자생활협동조합 세나여성의원,의원,4,127.1316484,35.7871336
가온의원,의원,1,128.9919692,37.1706235
가온이비인후과의원,의원,1,126.9469963,37.2250815
가온정신건강의학과의원,의원,1,127.0697556,37.5405026
가은병원,요양병원,13,126.7688451,37.4774648
가은보건지소,보건지소,1,128.0617549,36.6443251
가은상괴보건진료소,보건진료소,0,128.0141304,36.6697787
가을의원,의원,1,126.7080293,35.970015
가음보건지소,보건지소,2,128.724662,36.234135
가인비뇨기과의원,의원,1,127.4446496,36.8573836
가인성형외과의원,의원,1,127.0285687,37.5226204
가인연합내과신경과의원,의원,2,127.3361747,36.3607983
가인의원,의원,1,129.0556427,35.1580254
가인의원,의원,1,126.6722819,37.5029848
가인정신건강의학과의원,의원,1,127.2602217,37.4093602
가일보건진료소,보건진료소,0,128.7845774,35.8416037
가자연세병원,병원,8,126.9165989,37.5689576
가자연세병원,병원,4,126.717813,37.6188812
가장성모내과의원,의원,1,127.3855871,36.3320009
가장편한내과의원,의원,1,126.9462688,37.5050579
가재울정내과의원,의원,1,126.9176131,37.5728378
가정신현탑본정형외과의원,의원,3,126.6725797,37.5179656
가정의원,의원,1,126.294187,36.7538075
가정의원,의원,1,128.3329232,36.1530704
가정의원,의원,1,126.9607535,36.0784886
가정이편한가정의학과의원,의원,1,127.0966127,37.2681782
가제트병원,병원,3,126.9113533,35.1333715
가조보건진료소,보건진료소,0,128.5212289,34.9577533
가족건강의원,의원,1,127.0325391,37.6581634
가족건강의원,의원,1,126.8353754,35.2204675
가족사랑 요양병원,요양병원,6,129.0473059,35.1816671
가족사랑서울정신건강의학과의원,의원,2,126.9023723,37.5332737
가족사랑서울정신건강의학과의원,의원,2,126.9279165,37.4994798
가족사랑의원,의원,1,126.8534949,37.4688142
가족사랑의원,의원,1,126.8690596,37.5396667
가족사랑의원,의원,1,128.3163351,36.1423178
가족사랑의원,의원,1,128.5902844,35.2420637
가족사랑의원,의원,0,127.1068092,35.8121198
가족사랑정신과의원,의원,1,126.8522408,37.5630495
가족사랑정신과의원,의원,1,128.5947713,35.865575
가족애내과의원,의원,1,127.0718481,37.5341181
가좌그린의원,의원,1,128.1029631,35.1505516
가좌보건진료소,보건진료소,0,127.3693562,36.7338011
가좌성모의원,의원,1,126.6832016,37.4890811
가좌신경외과의원,의원,1,126.6827146,37.4956637
가좌연세소아과의원,의원,1,126.6828315,37.4950219
가좌연세정형외과의원,의원,1,126.6860613,37.4927893
가좌우리내과의원,의원,1,126.6856838,37.4869657
가좌우리의원,의원,1,126.7190911,37.6873606
가좌정형외과의원,의원,1,126.682603,37.4947818
가창의원,의원,1,128.6235853,35.8044062
가창파티마요양병원,요양병원,4,128.6497959,35.7499693
가천대부속 동인천길병원,병원,1,126.631332,37.4737923
가천보건진료소,보건진료소,0,128.1330297,35.0108064
가천보건진료소,보건진료소,0,127.2631758,36.0333696
가치보건진료소,보건진료소,0,126.1247683,34.4360839
가톨릭건강의원,의원,1,128.5571618,35.9319924
가톨릭관동대학교 국제성모병원,종합병원,148,126.6836103,37.5424165
가톨릭권정형외과의원,의원,1,126.9086461,37.4964817
가톨릭내과의원,의원,1,128.2865918,35.9177155
가톨릭대학교 성빈센트병원,상급종합,261,127.0274271,37.2779855
가톨릭대학교 여의도성모병원,종합병원,144,126.9367517,37.5183253
가톨릭대학교 은평성모병원,종합병원,226,126.9161912,37.6334945
가톨릭대학교부천성모병원,종합병원,163,126.7924167,37.4871165
가톨릭대학교의정부성모병원,종합병원,177,127.0777625,37.7587045
가톨릭대학교인천성모병원,상급종합,255,126.7248987,37.4848309
가톨릭마취통증의학과의원,의원,1,128.5569949,35.8365594
가톨릭병원,병원,6,127.390352,36.3364138
가톨릭비뇨기과의원,의원,1,128.5491184,35.9351576
가톨릭비뇨기과의원,의원,1,128.159,36.414982
가톨릭비뇨의학과의원,의원,1,128.5824688,35.8718726
가톨릭서부내과의원,의원,2,128.5556116,35.8354726
가톨릭성모내과의원,의원,1,126.9108282,37.4110519
가톨릭성모의원,의원,1,127.0378725,37.6546524
가톨릭성모의원,의원,1,127.1487218,36.8106782
가톨릭소아청소년과의원,의원,1,128.496121,35.7984484
가톨릭신경외과의원,의원,1,128.6202547,35.882153
가톨릭안과의원,의원,1,128.5055733,35.8551323
가톨릭안과의원,의원,1,126.4793043,33.4868039
가톨릭연합내과의원,의원,2,128.5323143,35.8167088
가톨릭연합안과의원,의원,1,128.5567693,35.8361153
가톨릭연합안과의원,의원,2,128.707642,35.83963
가톨릭연합안과의원,의원,1,128.6961938,35.8670256
가톨릭연합정형외과의원,의원,1,128.5494086,35.8287479
가톨릭연합정형외과의원,의원,1,128.9392286,35.9652971
가톨릭연합정형외과의원,의원,1,128.2868278,35.9188889
가톨릭연합피부과의원,의원,1,128.5579595,35.8707301
가톨릭외과의원,의원,1,126.7881118,37.4874018
가톨릭의원,의원,1,128.6210752,36.8097156
가톨릭이비인후과의원,의원,1,128.547587,35.9253348
가톨릭이비인후과의원,의원,1,128.5552737,35.8566729
가톨릭이비인후과의원,의원,1,128.3387076,36.1145624
가톨릭정신건강의학과의원,의원,1,126.4793043,33.4868039
가톨릭정충일안과의원,의원,1,128.5632748,35.9433095
가톨릭정형외과의원,의원,1,127.0881539,37.5840015
가톨릭정형외과의원,의원,1,126.9213852,37.5987018
가톨릭정형외과의원,의원,1,127.0744859,37.2538737
가톨릭정형외과의원,의원,1,126.813311,37.4845326
가톨릭정형외과의원,의원,1,127.1188958,36.8014806
가톨릭정형외과의원,의원,1,127.0875213,36.2033867
가톨릭정형외과의원,의원,1,127.0377994,37.5088657
가톨릭피부과의원,의원,1,127.1064318,36.8064529
가톨릭피부과의원,의원,1,127.4615956,36.6347544
가톨릭피부과의원,의원,6,128.5501401,35.9350716
가파보건진료소,보건진료소,0,126.2717023,33.1680324
가평군보건소,보건소,3,127.5105549,37.8335133
가평사랑정형외과의원,의원,1,127.5130236,37.8316458
가평산속요양병원,요양병원,2,127.4044314,37.7889464
가평삼성의원,의원,1,127.5108693,37.8314308
가평튼튼정형외과의원,의원,4,127.5147227,37.8304233
가평푸른숲요양병원,요양병원,4,127.3042465,37.8409105
가헌의원,의원,1,127.0067615,36.7860293
가회면보건지소,보건지소,2,128.0344449,35.4367082
가흥보건진료소,보건진료소,0,127.8601322,37.0746917
각남보건지소,보건지소,0,128.6593009,35.6436065
각북보건지소,보건지소,0,128.58925,35.687293
간동면보건지소,보건지소,2,127.7911339,38.0539266
간석굿모닝의원,의원,1,126.7106243,37.4613672
간석메디정형외과의원,의원,1,126.7191034,37.4619883
간석밝은안과의원,의원,1,126.7086711,37.4618407
간석성모의원,의원,1,126.6983218,37.461293
간석연세이비인후과의원,의원,1,126.7092713,37.4603303
간전보건지소,보건지소,1,127.5435316,35.1780647
갈곡보건진료소,보건진료소,0,128.2078703,35.1494332
갈곡보건진료소,보건진료소,0,126.6841953,34.9230475
갈마중앙의원,의원,1,127.3682526,36.3455317
갈매보건진료소,보건진료소,0,127.0880176,36.7627499
갈매아이웰소아청소년과의원,의원,2,127.1217995,37.6366379
갈매우리내과의원,의원,1,127.1117332,37.6259722
갈바리의원,의원,2,128.8887683,37.7556321
갈산내과의원,의원,1,126.7263215,37.5113078
갈산보건지소,보건지소,1,126.551658,36.6031313
갈산보건진료소,보건진료소,0,127.5698072,36.6555887
갈산의원,의원,1,126.5483835,36.603234
갈산중앙의원,의원,1,126.7257503,37.5115888
갈운보건진료소,보건진료소,0,127.7643276,37.5416004
갈전보건진료소,보건진료소,0,128.1598898,35.1869145
감계삼성내과의원,의원,2,128.5936467,35.3019901
감계센텀내과의원,의원,1,128.595043,35.3020083
감곡보건지소,보건지소,1,127.6368103,37.1177799
감꽃요양병원,요양병원,3,128.5663118,35.7143845
감도보건진료소,보건진료소,0,127.567234,34.7272175
감동비뇨의학과의원,의원,1,127.0194112,37.5144416
감동비뇨의학과의원,의원,1,127.0312388,37.2622811
감동비뇨의학과의원,의원,1,129.082495,35.1857733
감동성형외과의원,의원,1,127.5452672,34.9635348
감동호내과의원,의원,1,129.025303,35.1011276
감문면보건지소,보건지소,2,128.1810064,36.2142223
감물보건지소,보건지소,1,127.8747043,36.8369296
감사원의무실부속의원,의원,0,126.9850141,37.586936
감성의원,의원,1,126.9273868,35.1539538
감인의료재단 신갈백세요양병원,요양병원,0,127.0971813,37.2868405
감인의료재단 아인요양병원,요양병원,5,126.6320046,36.8846218
감인의료재단 청라백세요양병원,요양병원,5,126.6100211,37.5290986
감일든든한내과의원,의원,1,127.161231,37.5046789
감일성모내과의원,의원,2,127.161719,37.5099425
감일연정형외과의원,의원,2,127.154242,37.5087776
감일정형외과의원,의원,1,127.161719,37.5099425
감일키즈소아청소년과의원,의원,1,127.1539895,37.5088806
감자와눈사람여성의원,의원,4,126.825303,37.5672498
감창우내과의원,의원,1,128.6242555,34.8856914
감천면보건지소,보건지소,0,128.1255005,36.0659251
감천의원,의원,1,129.0065099,35.0908178
감청수신경외과의원,의원,1,128.8958783,35.2279404
감탄정형외과의원,의원,6,127.1021025,37.2096745
감포의원,의원,1,129.5019711,35.8035064
"갑내과,산부인과의원",의원,2,129.0580189,35.1579975
갑앤유외과의원,의원,1,127.6778506,34.7403547
강&서마취통증의학과의원,의원,1,127.1234385,37.3860699
강가정의학과의원,의원,1,127.0458375,37.5749667
강가정의학과의원,의원,1,126.9033133,37.5601063
강경민정형외과의원,의원,1,126.8658275,37.4752559
강경보건지소,보건지소,0,127.0177183,36.1599257
강경삼성의원,의원,1,127.0169926,36.1575522
강경성내과의원,의원,1,127.0135771,36.155689
강경순의원,의원,1,129.0406078,35.3536249
강경태내과의원,의원,1,126.9041558,35.1492883
강경효사랑요양병원,요양병원,4,127.0128889,36.1507911
강경훈소아과의원,의원,1,126.9334537,37.4716121
강골정형외과의원,의원,1,126.5254174,33.4997981
강구성모의원,의원,2,129.3834896,36.3595702
강구외과의원,의원,1,129.3830854,36.360654
강구태희망정형외과의원,의원,1,128.5992182,35.8642702
강긍모제통마취통증의학과의원,의원,1,128.6184389,35.874581
강기동정형외과의원,의원,1,128.0660596,35.1815069
강기상내과의원,의원,1,129.0207464,35.1474388
강기영가정의학과의원,의원,1,128.9654456,35.0566344
강기훈의 당신내과의원,의원,2,128.9392962,35.9662177
강남 더 뷰티 성형외과의원,의원,2,127.2618223,36.4802343
강남 리쥬엘의원,의원,1,127.0268146,37.4984782
강남12의원,의원,1,127.0292963,37.4988903
강남365가정의학과의원,의원,1,127.0413014,37.5171892
강남JC성형외과의원,의원,1,128.060055,35.1725205
강남가드비뇨기과의원,의원,1,126.9818694,37.4874684
강남가정의학과의원,의원,1,127.7274949,35.5196935
강남고려병원,병원,9,126.9567943,37.4856349
강남고운세상피부과의원,의원,1,127.0287286,37.4976293
강남고운의원,의원,1,129.0412541,35.0918398
강남구립행복요양병원,요양병원,8,127.1033786,37.4611634
강남구보건소,보건소,10,127.0422835,37.5163931
강남권산부인과의원,의원,3,127.0244659,37.5021008
강남그랜드안과의원,의원,2,127.0284696,37.4951158
강남기대찬의원,의원,1,127.0279537,37.4965012
강남남성비뇨기과의원,의원,1,128.5616278,35.8888604
